상권_코드,상권명,총_유동인구,야간_17_24시,야간_18_01시,야간_19_02시,최적야간구간_17-24시,최고요일_수,주말_평균,주중_평균
3130176,유진상가,27282,9693,8888.666666666666,8084.333333333333,9693,3837,4033.0,3843.4
3130175,신촌 상인회(신촌상점가),84544,29102,25740.416666666668,22378.833333333332,29102,11978,12156.0,12046.4
3130174,연희사러가,25469,8342,7748.583333333333,7155.166666666666,8342,3638,3645.5,3635.2
3130173,백련시장,53364,15813,15865.25,15917.5,15813,7426,8091.5,7436.2
3130172,모래내시장(서중시장),148418,45668,43516.416666666664,41364.83333333333,45668,21408,20959.5,21300.0
3130171,불광먹자골목 골목형상점가,822178,302444,268962.9166666667,235481.8333333333,302444,115661,126777.0,113724.8
3130170,제일시장,81317,27225,24613.333333333332,22001.666666666668,27225,11860,11520.5,11655.6
3130169,대조시장,479007,136141,144554.25,152967.5,136141,69327,68671.5,68333.0
3130168,연서시장,143539,52479,47640.833333333336,42802.666666666664,52479,20104,21156.5,20244.6
3130167,연신내상점가(연빛거리),1525995,568013,513359.9166666667,458706.8333333333,568013,218118,213530.0,219787.6
3130166,응암시장(신응암시장),88848,26944,26772.166666666668,26600.333333333332,26944,12588,13418.0,12402.0
3130165,"대림골목시장(대림시장, 양지시장)",195535,63314,60692.583333333336,58071.166666666664,63314,27564,29361.0,27362.0
3130164,역촌중앙시장,57685,18504,18204.75,17905.5,18504,8095,8658.0,8073.8
3130163,응암오거리상점가,434582,133526,132207.16666666666,130888.33333333331,133526,61243,64988.5,60921.2
3130162,증산골목시장,114274,36754,36302.416666666664,35850.83333333333,36754,16062,17156.5,15992.2
3130161,증산종합시장,13902,4391,4093.0,3795.0,4391,2006,1877.0,2029.4
3130160,수일시장,22438,7422,6773.416666666667,6124.833333333333,7422,3221,3053.0,3266.4
3130159,공릉동 도깨비시장,475200,141470,144905.0,148340.0,141470,67175,71791.5,66323.4
3130158,상계역전종합상가,133948,46431,44207.75,41984.5,46431,18934,19610.5,18945.8
3130157,상계중앙시장,1309137,401237,396834.8333333333,392432.6666666666,401237,182006,196489.5,183232.0
3130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),57220,17226,17222.0,17218.0,17226,7889,8950.5,7864.0
3130155,시영B상가(중계 그린아파트 B 상가),63648,19457,18743.5,18030.0,19457,8758,9818.0,8802.8
3130154,상계주공1단지(가)상가,41390,10927,12133.0,13339.0,10927,6000,5663.0,6013.0
3130153,창동역상점가,200532,62690,52289.166666666664,41888.333333333336,62690,28205,28470.5,28718.6
3130152,오!도봉거리 상점가,163234,51676,50403.5,49131.0,51676,22975,23917.5,23080.0
3130151,신도봉시장,28945,9733,9181.166666666666,8629.333333333334,9733,4004,4575.5,3958.4
3130150,창동골목시장,343919,111322,111587.91666666669,111853.83333333331,111322,49072,49421.5,49014.8
3130149,창동신창시장,600389,170491,176490.75,182490.5,170491,84960,91132.5,83624.6
3130148,방학동도깨비시장,258030,90979,85238.33333333333,79497.66666666667,90979,36564,38159.0,36342.2
3130147,쌍문역동측상점가,648666,201079,197639.91666666663,194200.8333333333,201079,92185,92121.0,92884.8
3130146,쌍문시장(쌍문역골목시장),1849493,566684,557048.4166666666,547412.8333333333,566684,263400,257891.5,266741.6
3130145,쌍문역둘리상점가,258105,84119,82371.75,80624.5,84119,36512,37955.5,36438.8
3130144,백운시장,77774,21206,22587.5,23969.0,21206,11199,11700.0,10874.8
3130143,방천골목시장,240550,78816,76821.83333333333,74827.66666666666,78816,33824,35085.5,34076.2
3130142,강북북부시장,26535,8645,8271.583333333334,7898.166666666666,8645,3642,4086.5,3672.2
3130141,강북북부골목시장,212655,66362,64691.75,63021.5,66362,29495,31784.0,29817.2
3130140,숭인시장,69275,22800,20758.0,18716.0,22800,9992,9729.5,9963.6
3130139,강북종합전통시장(강북종합골목시장),703506,206408,216206.0,226004.0,206408,102079,97961.0,101516.4
3130138,수유프라자,34583,11528,10591.916666666666,9655.833333333334,11528,4837,5181.0,4843.8
3130137,"수유전통시장(수유시장, 수유골목시장)",321912,105059,98985.08333333331,92911.16666666666,105059,45167,47694.5,45304.6
3130136,수유재래시장,150943,42226,44626.166666666664,47026.33333333333,42226,21390,22005.5,21386.6
3130135,수유중앙골목시장(수유중앙시장),311017,93770,95784.58333333331,97799.16666666666,93770,44175,46875.0,43453.4
3130134,"솔샘시장(미아6,7동골목시장)",161517,53570,46198.416666666664,38826.833333333336,53570,22148,25696.5,22024.8
3130133,우이골목시장(우이시장),490901,146753,147845.91666666666,148938.8333333333,146753,67616,76612.0,67535.6
3130132,삼양골목시장(삼양시장),432280,126050,128999.91666666666,131949.8333333333,126050,61125,64674.0,60586.6
3130131,동북프라자,42811,13764,13355.75,12947.5,13764,6110,6136.5,6107.8
3130130,수유북부골목시장,37196,10143,11003.666666666666,11864.333333333332,10143,5288,5606.5,5196.6
3130129,장미원골목시장,489054,144091,146412.5,148734.0,144091,68314,76381.0,67258.2
3130128,돌곶이시장(석관황금시장),649889,173425,188152.0833333333,202879.16666666663,173425,91059,96549.0,91358.0
3130127,석관시장,77703,24764,23685.833333333332,22607.666666666664,24764,10944,11466.5,10954.4
3130126,새석관시장,44674,13292,13078.083333333334,12864.166666666666,13292,6264,6475.0,6345.0
3130125,장위전통시장,337284,100121,99797.91666666669,99474.83333333331,100121,47962,48650.0,47997.0
3130124,번동시장,18760,5444,5668.416666666667,5892.833333333333,5444,2692,2822.0,2623.2
3130123,꿈의숲 장곡 골목형상점가,62927,21543,20662.583333333332,19782.166666666664,21543,9232,9399.0,8825.8
3130122,밤나무골시장,86487,29419,26033.833333333332,22648.666666666668,29419,12140,12839.5,12161.2
3130121,길음시장,61009,19610,18682.916666666668,17755.833333333332,19610,8744,8563.0,8776.4
3130120,돈암시장(돈암제일시장),845863,311300,281133.25,250966.5,311300,117784,125916.0,118806.4
3130119,정릉아리랑시장,244673,79229,77002.66666666667,74776.33333333333,79229,34363,37589.5,33898.2
3130118,정릉골 골목형상점가,178733,54601,53758.25,52915.5,54601,25305,26593.0,25109.8
3130117,정릉시장,436925,155864,144678.83333333334,133493.66666666666,155864,60837,67180.5,60512.8
3130116,동성타워프라자,30955,10027,9691.166666666666,9355.333333333332,10027,4399,4550.5,4370.8
3130115,우림골목시장,1046789,328940,322937.8333333333,316935.6666666666,328940,146243,158779.0,145846.6
3130114,유영시장,68832,17890,18993.5,20097.0,17890,9934,9405.0,10004.6
3130113,신아타운,49304,16169,15407.083333333334,14645.166666666666,16169,7041,7081.5,7028.4
3130112,사가정시장,846729,296819,280534.9166666667,264250.8333333333,296819,120604,123359.0,120002.4
3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",1022921,359975,334031.75,308088.5,359975,144278,150491.5,144387.2
3130110,면목골목시장(면목시장),771266,238854,238518.5833333333,238183.16666666663,238854,108538,115893.0,107896.0
3130109,묵1동도깨비시장,207723,66487,63852.916666666664,61218.83333333333,66487,28584,32814.5,28418.2
3130108,태능엔터피아(태릉시장),45618,13408,13539.25,13670.5,13408,6470,6555.0,6501.2
3130107,중랑동부시장(중랑교종합상가),49046,16108,16032.083333333332,15956.166666666666,16108,7058,7124.0,6959.4
3130106,중랑동부시장,743340,252497,242860.75,233224.5,252497,107364,107617.0,105620.6
3130105,장미제일시장(중화동제일시장),327064,107171,106064.75,104958.5,107171,45766,49925.0,45442.6
3130104,전곡시장,139025,42237,40044.25,37851.5,42237,19580,20574.0,19576.4
3130103,이경시장,88260,27577,27175.166666666668,26773.333333333332,27577,12205,13502.5,12251.0
3130102,이문제일시장,65990,20094,20023.916666666668,19953.833333333332,20094,9142,10314.0,9072.0
3130101,답십리현대시장,450088,146848,139189.25,131530.5,146848,63779,68209.5,62733.8
3130100,답십리시장,197401,60974,58090.666666666664,55207.33333333333,60974,27962,29879.5,27528.2
3130099,전농로터리시장,166593,51586,49316.75,47047.5,51586,24054,22981.5,24125.6
3130098,회기시장,453095,145514,138707.91666666666,131901.83333333334,145514,66045,60241.0,66523.0
3130097,답십리 건축자재시장,618628,183415,184905.08333333337,186395.16666666663,183415,87708,90205.5,87643.6
3130096,동부시장,48421,15488,14145.833333333334,12803.666666666666,15488,7070,6288.0,7169.4
3130095,청량리전통시장,354673,97576,88860.66666666667,80145.33333333333,97576,52470,46122.0,52485.8
3130094,청량리청과물시장,118701,31988,29014.25,26040.5,31988,17843,14812.0,17815.6
3130093,동서시장,57001,14710,13582.0,12454.0,14710,8560,7293.5,8482.8
3130092,청량리농수산물시장,437740,113690,104134.41666666669,94578.83333333331,113690,65316,55951.5,65166.8
3130091,청량종합도매시장,514155,134024,123574.66666666669,113125.33333333331,134024,76510,66446.5,76252.6
3130090,청량리종합시장,381995,98524,90023.25,81522.5,98524,57275,48284.0,57085.2
3130089,청량리수산시장,68965,17446,17157.916666666668,16869.833333333332,17446,9927,9112.0,10148.4
3130088,경동시장,78927,20435,18471.666666666668,16508.333333333332,20435,11799,9833.0,11852.6
3130087,경동광성상가(경동시장),186318,48199,43672.666666666664,39146.333333333336,48199,27863,23298.0,27943.8
3130086,서울약령시장,1209827,324154,308757.9166666667,293361.8333333333,324154,178994,156174.5,179495.8
3130085,용두시장,40225,11831,11084.0,10337.0,11831,6070,4850.0,6105.4
3130084,신성시장(신성골목시장),221138,70145,69558.5,68972.0,70145,30544,33286.5,30912.8
3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",242227,79298,76106.25,72914.5,79298,33857,36939.0,33670.0
3130082,면곡골목시장,69572,25588,24153.25,22718.5,25588,9937,10514.0,9708.6
3130081,자양골목전통시장(자양골목시장),979718,292252,296525.5,300799.0,292252,138209,147368.5,136996.4
3130080,자양종합시장(기능상실),61652,20132,19417.333333333332,18702.666666666664,20132,8675,9202.5,8649.8
3130079,한아름시장,77688,29807,27739.0,25671.0,29807,10936,12023.0,10728.2
3130078,화양제일골목시장,219560,79545,76587.66666666667,73630.33333333333,79545,31223,33127.5,30660.6
3130077,조양시장,38678,12604,12068.666666666666,11533.333333333332,12604,5640,5500.0,5536.0
3130076,능동로골목시장,242996,80961,77206.75,73452.5,80961,34770,34878.5,34647.4
3130075,노룬산시장(노룬산골목시장),136599,44873,44110.333333333336,43347.666666666664,44873,19183,20716.0,19033.2
3130074,영동교골목시장,383262,112537,117131.91666666666,121726.83333333331,112537,54070,57233.5,53759.2
3130073,뚝도시장,458010,139073,134782.41666666666,130491.83333333331,139073,67225,60505.0,67400.0
3130072,성동용답상가시장,948014,282310,287739.5,293169.0,282310,134730,140536.5,133388.0
3130071,성수역 골목형상점가,39534,11582,10232.333333333334,8882.666666666666,11582,6111,3872.0,6358.0
3130070,뚝섬역상점가,482535,138349,133675.91666666666,129002.83333333331,138349,71699,59559.5,72683.0
3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",728001,244280,230661.91666666663,217043.8333333333,244280,106424,95605.0,107358.4
3130068,마장축산물시장,1150214,324418,308903.3333333333,293388.6666666666,324418,170558,145023.0,172033.4
3130067,왕십리도선동상점가,1388027,398450,401169.9166666667,403889.8333333333,398450,201207,187834.5,202471.4
3130066,행당시장상점가,613363,188535,190372.75,192210.5,188535,87891,87655.5,87610.8
3130065,무학봉상점가,994450,300574,299304.3333333333,298034.6666666666,300574,141969,143641.0,141433.8
3130064,금남시장,711229,237728,226652.0,215576.0,237728,98574,110332.5,98112.8
3130063,신금호역 골목형상점가,252441,76593,76105.08333333333,75617.16666666666,76593,35089,38128.0,35236.6
3130062,보광시장,26316,8273,7935.25,7597.5,8273,3679,3998.5,3664.0
3130061,이태원시장,98261,32189,29610.833333333332,27032.666666666664,32189,14209,13682.0,14179.0
3130060,신흥시장,359093,109444,109281.58333333331,109119.16666666666,109444,50776,54048.0,50199.4
3130059,후암시장,241107,77399,74509.33333333333,71619.66666666666,77399,34081,35614.0,33976.0
3130058,이촌종합시장,147346,46223,42518.0,38813.0,46223,21391,19645.0,21611.6
3130057,만리시장,45865,14525,13700.166666666666,12875.333333333332,14525,6676,6196.0,6694.0
3130056,용산용문시장,623007,194692,185703.33333333337,176714.66666666666,194692,89138,89198.0,88921.8
3130055,"황학시장(서울중앙시장, 신중앙시장)",1049080,304937,300648.9166666667,296360.8333333333,304937,153886,138602.5,154375.2
3130054,황학동주방가구거리상점가,1038470,283016,284529.4166666667,286042.8333333333,283016,147734,150186.0,147619.8
3130053,백학시장,890169,292547,271928.75,251310.5,292547,127983,123705.5,128551.8
3130052,서울중앙시장(신중앙시장),1910948,555553,537105.75,518658.5,555553,278383,257861.5,279045.2
3130051,동화동 골목형상점가,996005,308108,294174.0,280240.0,308108,144356,136059.5,144777.0
3130050,청평화시장,65051,18356,18624.083333333332,18892.166666666664,18356,10182,6858.0,10267.2
3130049,신당 미래유산 먹거리 골목형상점가,147502,45076,42794.25,40512.5,45076,21543,19455.5,21718.4
3130048,동평화시장,77049,21582,22192.75,22803.5,21582,12170,7825.0,12280.0
3130047,테크노상가(엘리시움),156508,43976,45204.666666666664,46433.33333333333,43976,24726,15845.0,24963.6
3130046,team204(팀204),78254,21988,22602.333333333332,23216.666666666664,21988,12363,7922.5,12481.8
3130042,약수시장,444358,142018,134283.5,126549.0,142018,62801,64742.0,62974.8
3130038,"평화시장(통일상가, 동화상가)",102362,24797,22671.75,20546.5,24797,16059,10162.5,16407.2
3130036,중부시장(신중부시장),977652,241490,222856.83333333337,204223.66666666663,241490,152302,92541.5,158513.6
3130035,방산종합시장(방산시장),1081496,229293,200141.16666666663,170989.33333333334,229293,175263,80945.0,183921.2
3130034,필동 골목형상점가,48653,12856,11838.833333333334,10821.666666666666,12856,7524,4835.0,7796.6
3130033,대림상가(청계상가),58771,14660,12649.666666666666,10639.333333333334,14660,9416,4756.5,9852.0
3130032,인현시장,291504,72265,65426.25,58587.5,72265,45218,26010.0,47896.8
3130031,청계천공구상가,379305,116841,98402.33333333331,79963.66666666667,116841,59935,32702.5,62780.0
3130025,삼익패션타운(남대문시장),77786,15645,13573.916666666666,11502.833333333334,15645,12224,7897.5,12398.6
3130024,남대문시장(자유상가),2087060,420343,361518.9166666667,302694.8333333333,420343,328140,210128.5,333361.0
3130022,숭례문수입상가(남대문시장),62404,12678,10862.0,9046.0,12678,9854,5865.5,10134.6
3130021,신설종합시장,41082,10311,10104.416666666666,9897.833333333332,10311,5894,6167.0,5750.0
3130020,동묘시장(동묘벼룩시장),470913,124027,118895.83333333331,113764.66666666666,124027,69448,62977.0,68992.0
3130019,동대문상가D동,31814,7276,7650.916666666666,8025.833333333333,7276,4877,3803.0,4841.8
3130018,동대문문구완구거리(동대문문구완구시장),610742,162336,158298.0,154260.0,162336,91705,77937.0,90973.6
3130017,동대문상가C동,50420,12639,13168.916666666666,13698.833333333332,12639,7895,5649.5,7824.6
3130016,동대문상가B동,51745,13026,13564.5,14103.0,13026,8110,5781.0,8036.6
3130015,창신골목시장,727666,225614,215830.08333333337,206046.16666666663,225614,104696,101950.5,104753.0
3130014,동문시장,51668,13542,13721.5,13901.0,13542,8009,5987.0,7938.2
3130013,동대문상가A동,51745,13026,13564.5,14103.0,13026,8110,5781.0,8036.6
3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",67241,16796,14636.75,12477.5,16796,10787,6558.5,10824.6
3130011,충신시장,230503,60869,57670.416666666664,54471.83333333333,60869,34740,26535.0,35487.0
3130010,종로신진시장,1241892,308517,265755.5833333333,222994.16666666663,308517,200002,119627.0,200527.8
3130009,마전교지하쇼핑센터(구 한일상가),73448,18240,15709.25,13178.5,18240,11831,7073.0,11860.4
3130007,광장시장(광장전통시장),555366,142519,122647.41666666669,102775.83333333331,142519,88169,53033.0,89860.2
3130005,세운상가가동,126919,33912,29051.333333333332,24190.666666666668,33912,19995,12474.5,20393.4
3130004,낙원시장(낙원지하시장(대일상가)),94365,35688,30911.666666666668,26135.333333333332,35688,13651,13176.0,13602.2
3130002,세종마을음식문화거리(금천교시장),570729,180181,162385.83333333334,144590.66666666666,180181,84365,74286.0,84431.8
3130001,통인시장,329235,111360,102147.08333333331,92934.16666666666,111360,48320,44234.5,48153.6
3120249,고덕역,528460,183384,164929.0,146474.0,183384,76210,73725.5,76201.8
3120248,명일역,1656012,514991,505238.6666666666,495486.3333333333,514991,234127,240882.5,234849.8
3120247,굽은다리역,670110,224218,212949.91666666663,201681.8333333333,224218,95293,96320.5,95493.8
3120246,길동역,3378764,1012576,993221.6666666666,973867.3333333333,1012576,488633,460559.5,491529.6
3120245,둔촌역,1153403,360148,339021.5833333333,317895.1666666666,360148,166292,158852.0,167139.6
3120244,암사역,719694,231822,224737.66666666663,217653.3333333333,231822,102467,103797.5,102419.0
3120243,천호역,1494482,491173,459441.75,427710.5,491173,214532,216831.0,212164.2
3120242,강동구청역,1712974,512569,494583.8333333333,476598.6666666666,512569,248494,223010.0,253390.8
3120241,거여역,664800,222679,207353.08333333337,192027.16666666663,222679,93594,97244.0,94062.4
3120240,개롱역,1540019,483361,478334.5833333333,473308.1666666666,483361,219382,220554.5,219781.8
3120239,오금역,1354020,399958,385990.0833333333,372022.1666666666,399958,196085,178157.0,199541.4
3120238,방이역,278270,106000,94762.16666666669,83524.33333333333,106000,38004,42433.0,38680.6
3120237,경찰병원역,2195260,625523,618306.25,611089.5,625523,319114,294165.0,321386.2
3120236,장지역(가든파이브),188134,60754,54888.5,49023.0,60754,27533,24696.5,27748.2
3120235,문정역,443910,124135,116265.58333333331,108396.16666666666,124135,66935,50639.0,68526.6
3120234,가락시장역,1675212,493698,475609.25,457520.5,493698,247452,211816.0,250316.0
